,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Data Value,Z-Score,Year,St_Year,St_Month,St_Day,En_Year,En_Month,En_Day
9387,130904,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304.0,Upper West Side,2005-2007,15.3,-0.2553730424230464,2005,2005,1,1,2007,12,31
9388,518850,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,204.0,East New York,2012-2014,16.9,-0.1887027076439229,2012,2012,2,1,2014,12,31
9389,518881,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,2012-2014,11.4,-0.41788198344716027,2012,2012,2,1,2014,12,31
9390,336865,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),annual average 2015,19.0,-0.1011978932463231,2015,2015,1,1,2015,12,31
9391,643662,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),winter 2018-19,21.1,-0.013693078848723304,2018,2018,1,12,2019,1,3
9392,667807,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),annual average 2020,15.6,-0.2428723546519608,2020,2020,1,1,2020,12,30
9393,518593,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,2012-2014,18.6,-0.11786547694110394,2012,2012,2,1,2014,12,31
9394,518551,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5.0,Staten Island,2012-2014,37.9,0.6863454363320745,2012,2012,2,1,2014,12,31
9395,628916,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5.0,Staten Island,2015-2017,33.9,0.5196695993842655,2015,2015,1,1,2017,12,30
9396,334076,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,summer 2015,8.4,-0.542888861158017,2015,2015,1,6,2015,2,9
9397,336760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),annual average 2015,20.9,-0.022026870696113875,2015,2015,1,1,2015,12,31
9398,167552,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),annual average 2009,25.9,0.18631792548864742,2008,2008,1,12,2009,11,30
9399,628953,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409.0,Southeast Queens,2015-2017,28.9,0.3113248031995042,2015,2015,1,1,2017,12,30
9400,628932,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2015-2017,12.8,-0.3595454405154271,2015,2015,1,1,2017,12,30
9401,518564,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206.0,Borough Park,2012-2014,15.1,-0.2637068342704369,2012,2012,2,1,2014,12,31
9402,628929,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206.0,Borough Park,2015-2017,14.2,-0.30120889758369396,2015,2015,1,1,2017,12,30
9403,178468,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,annual average 2010,12.2,-0.3845468160575985,2009,2009,1,12,2010,11,30
9404,334034,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,summer 2015,11.0,-0.43454956714194115,2015,2015,1,6,2015,2,9
9405,669792,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,winter 2019-20,7.6,-0.5762240285475788,2019,2019,1,12,2020,2,29
9406,649709,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,summer 2019,7.8,-0.5678902367001883,2019,2019,1,6,2019,2,9
9407,177344,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,winter 2012-13,9.2,-0.5095536937684553,2012,2012,1,12,2013,1,3
9408,547446,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,summer 2017,10.2,-0.467884734531503,2017,2017,1,6,2017,2,9
9409,547448,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,winter 2016-17,8.7,-0.5303881733869313,2016,2016,1,12,2017,1,3
9410,177292,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,winter 2011-12,11.7,-0.4053812956760746,2011,2011,1,12,2012,2,29
9411,547449,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,summer 2017,10.5,-0.45538404676041727,2017,2017,1,6,2017,2,9
9412,177277,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,winter 2011-12,9.2,-0.5095536937684553,2011,2011,1,12,2012,2,29
9413,547404,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,summer 2017,8.8,-0.5262212774632361,2017,2017,1,6,2017,2,9
9414,605700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206.0,Borough Park,summer 2018,8.2,-0.5512226530054075,2018,2018,1,6,2018,2,9
9415,669791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,summer 2020,6.7,-0.6137260918608359,2020,2020,1,6,2020,2,9
9416,212956,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,annual average 2014,8.0,-0.559556444852798,2013,2013,1,12,2014,11,30
9417,213424,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),summer 2014,17.3,-0.17203512394914192,2014,2014,1,6,2014,2,9
9418,667855,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),annual average 2020,13.7,-0.3220433772021701,2020,2020,1,1,2020,12,30
9419,643719,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),winter 2018-19,19.5,-0.08036341362784698,2018,2018,1,12,2019,1,3
9420,338187,386,Ozone (O3),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,summer 2015,32.8,0.4738337442236179,2015,2015,1,6,2015,2,9
9421,221830,386,Ozone (O3),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,summer 2014,30.3,0.3696613461312374,2014,2014,1,6,2014,2,9
9422,518501,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,3.0,Manhattan,2012-2014,127.2,4.407383496191911,2012,2012,2,1,2014,12,31
9423,131039,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206.0,Borough Park,2005-2007,12.4,-0.37621302421020797,2005,2005,1,1,2007,12,31
9424,827834,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206.0,Borough Park,2017-2019,20.0,-0.05952893400937084,2017,2017,1,1,2019,12,31
9425,221896,386,Ozone (O3),Mean,ppb,UHF34,303.0,East Harlem,summer 2014,28.9,0.3113248031995042,2014,2014,1,6,2014,2,9
9426,221902,386,Ozone (O3),Mean,ppb,UHF34,304.0,Upper West Side,summer 2014,27.4,0.2488213643440758,2014,2014,1,6,2014,2,9
9427,172665,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,annual average 2011,29.3,0.32799238689428517,2010,2010,1,12,2011,11,30
9428,221828,386,Ozone (O3),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,summer 2012,32.1,0.44466547275775153,2012,2012,1,6,2012,2,9
9429,667784,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),winter 2019-20,25.7,0.17798413364125698,2019,2019,1,12,2020,2,29
9430,167608,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),annual average 2010,23.6,0.09047931924365733,2009,2009,1,12,2010,11,30
9431,336845,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),summer 2015,10.8,-0.44288335898933157,2015,2015,1,6,2015,2,9
9432,166033,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),winter 2012-13,16.7,-0.19703649949131333,2012,2012,1,12,2013,1,3
9433,336857,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),summer 2015,17.1,-0.18036891579653233,2015,2015,1,6,2015,2,9
9434,667790,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),winter 2019-20,26.7,0.21965309287820925,2019,2019,1,12,2020,2,29
9435,130992,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,207.0,East Flatbush - Flatbush,2005-2007,4.1,-0.7220653858769117,2005,2005,1,1,2007,12,31
9436,130985,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,107.0,Hunts Point - Mott Haven,2005-2007,2.5,-0.7887357206560354,2005,2005,1,1,2007,12,31
9437,131003,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,307.0,Gramercy Park - Murray Hill,2005-2007,3.2,-0.7595674491901688,2005,2005,1,1,2007,12,31
9438,131004,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,308.0,Greenwich Village - SoHo,2005-2007,3.1,-0.763734345113864,2005,2005,1,1,2007,12,31
9439,828181,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,307.0,Gramercy Park - Murray Hill,2017-2019,3.0,-0.7679012410375592,2017,2017,1,1,2019,12,31
9440,518710,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,208.0,Canarsie - Flatlands,2012-2014,5.9,-0.6470612592503977,2012,2012,2,1,2014,12,31
9441,629171,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,208.0,Canarsie - Flatlands,2015-2017,6.0,-0.6428943633267025,2015,2015,1,1,2017,12,30
9442,518702,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,107.0,Hunts Point - Mott Haven,2012-2014,3.7,-0.7387329695716927,2012,2012,2,1,2014,12,31
9443,629163,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,107.0,Hunts Point - Mott Haven,2015-2017,3.6,-0.7428998654953878,2015,2015,1,1,2017,12,30
9444,629152,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,1.0,Bronx,2015-2017,4.6,-0.7012309062584355,2015,2015,1,1,2017,12,30
9445,629153,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2.0,Brooklyn,2015-2017,5.0,-0.6845633225636547,2015,2015,1,1,2017,12,30
9446,629181,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,307.0,Gramercy Park - Murray Hill,2015-2017,3.6,-0.7428998654953878,2015,2015,1,1,2017,12,30
9447,827480,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,1.0,Bronx,2017-2019,108.0,3.607339478842428,2017,2017,1,1,2019,12,31
9448,130822,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408.0,Jamaica,2005-2007,113.6,3.8406856505693603,2005,2005,1,1,2007,12,31
9449,828027,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208.0,Canarsie - Flatlands,2017-2019,18.0,-0.14286685248327535,2017,2017,1,1,2019,12,31
9450,131129,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107.0,Hunts Point - Mott Haven,2005-2007,35.9,0.60300751785817,2005,2005,1,1,2007,12,31
9451,131033,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,107.0,Hunts Point - Mott Haven,2005-2007,169.4,6.165813575991297,2005,2005,1,1,2007,12,31
9452,828037,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307.0,Gramercy Park - Murray Hill,2017-2019,7.0,-0.6012254040897502,2017,2017,1,1,2019,12,31
9453,131052,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308.0,Greenwich Village - SoHo,2005-2007,19.9,-0.06369582993306613,2005,2005,1,1,2007,12,31
9454,547388,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,winter 2016-17,8.8,-0.5262212774632361,2016,2016,1,12,2017,1,3
9455,605682,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,summer 2018,9.2,-0.5095536937684553,2018,2018,1,6,2018,2,9
9456,174143,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,annual average 2010,10.1,-0.4720516304551982,2009,2009,1,12,2010,11,30
9457,743677,386,Ozone (O3),Mean,ppb,UHF34,204.0,East New York,summer 2021,31.1,0.4029965135207993,2021,2021,1,6,2021,2,9
9458,221894,386,Ozone (O3),Mean,ppb,UHF34,303.0,East Harlem,summer 2012,32.3,0.4529992646051418,2012,2012,1,6,2012,2,9
9459,221900,386,Ozone (O3),Mean,ppb,UHF34,304.0,Upper West Side,summer 2012,30.2,0.3654944502075422,2012,2012,1,6,2012,2,9
9460,221895,386,Ozone (O3),Mean,ppb,UHF34,303.0,East Harlem,summer 2013,28.9,0.3113248031995042,2013,2013,1,6,2013,2,9
9461,221829,386,Ozone (O3),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,summer 2013,29.7,0.344659970589066,2013,2013,1,6,2013,2,9
9462,743678,386,Ozone (O3),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,summer 2021,30.3,0.3696613461312374,2021,2021,1,6,2021,2,9
9463,221919,386,Ozone (O3),Mean,ppb,UHF34,403.0,Flushing - Clearview,summer 2013,31.4,0.41549720129188483,2013,2013,1,6,2013,2,9
9464,827066,386,Ozone (O3),Mean,ppb,UHF34,303.0,East Harlem,summer 2022,31.6,0.4238309931392754,2022,2022,1,6,2022,2,9
9465,827127,386,Ozone (O3),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,summer 2022,37.1,0.6530102689425128,2022,2022,1,6,2022,2,9
9466,338198,386,Ozone (O3),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,summer 2015,27.7,0.2613220521151615,2015,2015,1,6,2015,2,9
9467,650949,386,Ozone (O3),Mean,ppb,UHF42,310.0,Lower Manhattan,summer 2019,24.7,0.13631517440430474,2019,2019,1,6,2019,2,9
9468,338177,386,Ozone (O3),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,summer 2015,29.9,0.3529937624364564,2015,2015,1,6,2015,2,9
9469,131043,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210.0,Coney Island - Sheepshead Bay,2005-2007,33.4,0.49883511976578937,2005,2005,1,1,2007,12,31
9470,828029,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210.0,Coney Island - Sheepshead Bay,2017-2019,8.0,-0.559556444852798,2017,2017,1,1,2019,12,31
9471,827849,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310.0,Lower Manhattan,2017-2019,40.0,0.7738502507296743,2017,2017,1,1,2019,12,31
9472,131063,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409.0,Southeast Queens,2005-2007,72.9,2.1447590096254037,2005,2005,1,1,2007,12,31
9473,131159,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409.0,Southeast Queens,2005-2007,19.7,-0.07202962178045655,2005,2005,1,1,2007,12,31
9474,131042,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209.0,Bensonhurst - Bay Ridge,2005-2007,16.9,-0.1887027076439229,2005,2005,1,1,2007,12,31
9475,131139,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210.0,Coney Island - Sheepshead Bay,2005-2007,7.5,-0.580390924471274,2005,2005,1,1,2007,12,31
9476,827848,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309.0,Union Square - Lower East Side,2017-2019,105.0,3.482332601131571,2017,2017,1,1,2019,12,31
9477,177218,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,winter 2009-10,8.0,-0.559556444852798,2009,2009,1,12,2010,1,3
9478,177154,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,winter 2008-09,11.8,-0.4012143997523793,2008,2008,1,12,2009,1,3
9479,649654,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,annual average 2019,8.3,-0.5470557570817123,2019,2019,1,1,2019,12,31
9480,605656,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,winter 2017-18,9.6,-0.49288611007367433,2017,2017,1,12,2018,1,3
9481,649741,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,annual average 2019,8.9,-0.5220543815395409,2019,2019,1,1,2019,12,31
9482,212695,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,winter 2013-14,14.5,-0.28870820981260825,2013,2013,1,12,2014,1,3
9483,173212,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,winter 2011-12,9.2,-0.5095536937684553,2011,2011,1,12,2012,2,29
9484,173218,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,winter 2011-12,12.2,-0.3845468160575985,2011,2011,1,12,2012,2,29
9485,173150,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,winter 2009-10,13.0,-0.35121164866803667,2009,2009,1,12,2010,1,3
9486,212089,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,annual average 2014,12.1,-0.3887137119812937,2013,2013,1,12,2014,11,30
9487,338199,386,Ozone (O3),Mean,ppb,UHF42,310.0,Lower Manhattan,summer 2015,27.0,0.23215378064929496,2015,2015,1,6,2015,2,9
9488,650058,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),winter 2018-19,6.7,-0.6137260918608359,2018,2018,1,12,2019,1,3
9489,334111,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208.0,Canarsie - Flatlands,annual average 2015,8.1,-0.5553895489291027,2015,2015,1,1,2015,12,31
9490,649824,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208.0,Canarsie - Flatlands,winter 2018-19,6.7,-0.6137260918608359,2018,2018,1,12,2019,1,3
9491,174133,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408.0,Jamaica,annual average 2009,10.0,-0.47621852637889345,2008,2008,1,12,2009,11,30
9492,174210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,annual average 2011,11.4,-0.41788198344716027,2010,2010,1,12,2011,11,30
9493,211993,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,summer 2014,9.3,-0.5053867978447599,2014,2014,1,6,2014,2,9
9494,334177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,annual average 2015,9.6,-0.49288611007367433,2015,2015,1,1,2015,12,31
9495,669613,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,annual average 2020,6.3,-0.6303936755556168,2020,2020,1,1,2020,12,30
9496,649890,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,winter 2018-19,7.9,-0.5637233407764931,2018,2018,1,12,2019,1,3
9497,174118,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206.0,Borough Park,annual average 2009,10.3,-0.4637178386078077,2008,2008,1,12,2009,11,30
9498,549913,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206.0,Borough Park,summer 2017,13.8,-0.3178764812784748,2017,2017,1,6,2017,2,9
9499,171612,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,winter 2009-10,27.3,0.24465446842038066,2009,2009,1,12,2010,1,3
9500,602886,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401.0,Long Island City - Astoria,summer 2018,16.4,-0.20953718726239903,2018,2018,1,6,2018,2,9
9501,172170,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,summer 2011,20.7,-0.030360662543504297,2011,2011,1,6,2011,2,9
9502,172136,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,summer 2010,22.1,0.027975880388228954,2010,2010,1,6,2010,2,9
9503,412653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,summer 2016,16.4,-0.20953718726239903,2016,2016,1,6,2016,2,9
9504,412652,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,winter 2015-16,24.3,0.1196475907095239,2015,2015,1,12,2016,2,29
9505,741118,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107.0,South Bronx,winter 2020-21,21.5,0.0029745048460575398,2020,2020,1,12,2021,1,3
9506,221845,386,Ozone (O3),Mean,ppb,UHF34,206.0,Borough Park,summer 2011,32.7,0.46966684829992295,2011,2011,1,6,2011,2,9
9507,221857,386,Ozone (O3),Mean,ppb,UHF34,208.0,Canarsie - Flatlands,summer 2011,35.9,0.60300751785817,2011,2011,1,6,2011,2,9
9508,605822,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208.0,Canarsie - Flatlands,annual average 2018,6.7,-0.6137260918608359,2018,2018,1,1,2018,12,31
9509,179764,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,4.0,Queens,2015,15.6,-0.2428723546519608,2015,2015,1,1,2015,12,31
9510,179860,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,4.0,Queens,2015,0.2,-0.8845743269010256,2015,2015,1,1,2015,12,31
9511,221938,386,Ozone (O3),Mean,ppb,UHF34,408.0,Jamaica,summer 2014,32.6,0.46549995237622765,2014,2014,1,6,2014,2,9
9512,221908,386,Ozone (O3),Mean,ppb,UHF34,401.0,Long Island City - Astoria,summer 2014,30.7,0.3863289298260183,2014,2014,1,6,2014,2,9
9513,166011,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313.0,Coney Island (CD13),winter 2012-13,21.3,-0.0053592870013328825,2012,2012,1,12,2013,1,3
9514,167606,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315.0,Sheepshead Bay (CD15),annual average 2010,19.4,-0.08453030955154225,2009,2009,1,12,2010,11,30
9515,174244,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,annual average 2012,10.2,-0.467884734531503,2011,2011,1,12,2012,11,29
9516,823355,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,summer 2022,7.2,-0.5928916122423598,2022,2022,1,6,2022,2,9
9517,174220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206.0,Borough Park,annual average 2012,8.9,-0.5220543815395409,2011,2011,1,12,2012,11,29
9518,669971,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),winter 2019-20,7.2,-0.5928916122423598,2019,2019,1,12,2020,2,29
9519,167663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313.0,Coney Island (CD13),annual average 2011,17.7,-0.15536754025436106,2010,2010,1,12,2011,11,30
9520,167665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315.0,Sheepshead Bay (CD15),annual average 2011,19.4,-0.08453030955154225,2010,2010,1,12,2011,11,30
9521,518550,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4.0,Queens,2012-2014,30.3,0.3696613461312374,2012,2012,2,1,2014,12,31
9522,177221,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,winter 2009-10,9.3,-0.5053867978447599,2009,2009,1,12,2010,1,3
9523,605784,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,summer 2018,7.7,-0.5720571326238837,2018,2018,1,6,2018,2,9
9524,177213,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,winter 2009-10,9.7,-0.48871921414997915,2009,2009,1,12,2010,1,3
9525,518659,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205.0,Sunset Park,2012-2014,5.2,-0.6762295307162642,2012,2012,2,1,2014,12,31
9526,213417,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),summer 2014,17.3,-0.17203512394914192,2014,2014,1,6,2014,2,9
9527,643602,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),winter 2018-19,22.0,0.023808984464533667,2018,2018,1,12,2019,1,3
9528,518506,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,2012-2014,232.6,8.79929179976668,2012,2012,2,1,2014,12,31
9529,131143,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2005-2007,43.1,0.9030240243642264,2005,2005,1,1,2007,12,31
9530,827842,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2017-2019,214.0,8.024249157959366,2017,2017,1,1,2019,12,31
9531,131145,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2005-2007,6.5,-0.6220598837082263,2005,2005,1,1,2007,12,31
9532,827844,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2017-2019,21.0,-0.017859974772418588,2017,2017,1,1,2019,12,31
9533,828024,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205.0,Sunset Park,2017-2019,7.0,-0.6012254040897502,2017,2017,1,1,2019,12,31
9534,827833,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205.0,Sunset Park,2017-2019,44.0,0.9405260876774834,2017,2017,1,1,2019,12,31
9535,827824,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,2017-2019,150.0,5.357435766794422,2017,2017,1,1,2019,12,31
9536,131038,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205.0,Sunset Park,2005-2007,37.7,0.6780116444846842,2005,2005,1,1,2007,12,31
